0,0,0,0,0,0,0,0,0,0,0,0,0.029043697,0,0.019953015,0,0,0,0,0,0,0,0.031084808,0,0,0,0,0,0,0,0,0,0,0.012936088,0,0,0,0,0,0,0.025416631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004051132,0,0,0.043783115,0,0.035904432,0.021819672,0,0,0,0,0,0,0,0.044843921,0,0,0,0,0,0.024351934,0.058089168,0.014333183,0,0,0,0,0,0,0,0,0.004063304,0,0,0.014382471,0.029505586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019393254,0,0,0.040444297,0,0,0,0,0,0,0,0,0,0.034297012,0.106025544,0,0,0,0,0,0,0,0,0,0.019991506,0,0.031989707,0,0,0,0,0.020052441,0,0,0,0,0.014370992,0,0,0,0,0.01977206,0,0,0,0.029026395,0,0,0,0,0,0,0,0,0,0.085412229,0,0.014022412,0,0,0,0,0,0,0.06140048,0,0,0,0,0.028404926,0,0,0,0.063972446,0,0,0.013038509,0,0.017291782,0,0
0,0,0,0,0,0,0.007009005,0.024876085,0.11371009,0.023259222,0,0,0,0,0,0,0.010625076,0,0,0.017334494,0,0,0,0.036573316,0,0,0.031257702,0,0,0,0,0,0,0,0,0,0.018359878,0,0,0.028906672,0,0.091361799,0,0,0,0.029359949,0,0,0,0,0,0,0,0,0.009161244,0,0.117230011,0,0.019014847,0,0,0,0,0,0,0,0,0,0.02449669,0,0,0,0,0,0,0,0,0.010078728,0,0.017644367,0,0,0.022971403,0,0.018931707,0,0,0,0,0,0,0,0,0,0,0,0.019564293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023881191,0,0,0,0,0.023169422,0,0,0,0,0,0,0,0,0,0.022426519,0,0,0,0,0,0,0,0,0.042868904,0,0.02710785,0.077137044,0,0,0,0.010893737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002064218,0,0,0,0,0,0,0,0,0.006263294,0.008740528,0,0.008674366,0,0.022607763,0,0,0,0,0,0,0,0,0,0.0133964,0,0,0,0,0,0,0,0,0,0,0.022463228,0,0,0,0,0.007661031,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.032237755,0,0,0,0,0,0,0.016772279,0,0,0,0,0,0,0,0,0,0.0220644,0,0.027098195,0,0.016365805,0,0,0,0.028743155,0,0,0,0,0,0,0,0.018309731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016760928,0,0,0,0,0,0,0.017875561,0.019123191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017784404,0.039381205,0,0,0,0,0,0,0,0,0.034007771,0.026283887,0,0.037043297,0,0,0,0,0,0,0,0.047328478,0,0,0,0,0,0,0,0,0,0.042663938,0.01934409,0,0,0,0,0,0,0,0,0,0,0,0,0.025269735,0,0,0,0,0,0,0,0.015912689,0,0.021488563,0,0,0.016746169,0,0,0,0,0,0,0,0,0.024701681,0,0,0,0,0,0.020580686,0,0,0,0,0,0,0,0,0.015448383,0,0,0.029460289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.024195309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078807426,0,0,0.068037932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041086761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030118937,0,0,0,0.024206637,0,0,0,0,0,0,0,0,0.031464719,0,0,0,0.049340325,0,0,0,0,0,0,0,0,0,0,0.021718378,0,0,0,0,0,0,0,0,0,0,0.416818588,0,0,0,0,0,0,0,0,0,0,0,0.029443503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122167029,0,0,0,0,0,0.075864637,0,0,0,0,0,0,0,0.042279281,0,0,0,0,0,0
0,0,0.034857869,0,0,0,0,0,0,0,0,0.016260687,0,0.064033363,0,0,0,0,0.024219584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021841178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014229721,0,0.019707481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022895583,0,0,0.061163431,0,0,0,0,0.019901425,0,0,0,0,0,0,0,0,0.013231178,0,0,0,0,0,0.024644678,0,0,0,0,0.028527105,0.020661039,0,0.017869768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025664188,0,0,0.025078112,0,0,0,0,0,0,0.027415364,0,0.020937092,0,0,0,0,0.047673547,0,0,0.032555314,0,0,0,0,0,0.021947307,0,0,0,0,0,0,0,0,0,0,0.21516775,0,0,0,0,0,0,0.047664991,0,0,0,0,0,0,0.020300749,0,0,0.01452225,0,0,0,0,0,0,0.014649472,0,0,0,0,0.05535752,0,0,0,0,0,0,0,0,0.027210637,0,0,0,0,0,0,0,0,0.035846331,0,0,0,0,0,0,0,0.020391002,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018939094,0,0,0,0,0.011788896,0,0,0,0,0.03884572,0,0,0,0,0,0.024292319,0,0,0.024297211,0,0,0.025856014,0,0,0,0,0.022816344,0.054918501,0.037172767,0,0.012975115,0,0,0,0,0,0,0,0,0,0,0,0,0.025025053,0,0,0.027069717,0,0,0,0,0,0,0.032866119,0.035372974,0,0,0.012505439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018224131,0,0,0,0,0,0,0,0,0,0.025785629,0.013916466,0,0,0,0,0,0.023396057,0.029429471,0,0,0,0,0,0,0.023397666,0,0,0,0,0,0,0,0.027498038,0,0.055295276,0,0,0,0,0,0,0,0.015644746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02232744,0,0,0.026156324,0,0,0,0,0,0,0,0,0,0,0,0.028556412,0.021810891,0,0,0,0,0,0,0.014168416,0,0,0,0,0,0.024711371,0,0,0.011278307,0,0,0,0,0,0,0,0.020995822,0,0,0,0,0,0,0,0,0,0,0,0.046512709,0.034088408
0,0,0,0,0,0,0,0.017917286,0,0.032501742,0,0,0,0,0,0,0.045577696,0,0,0.013711628,0,0.038434727,0,0.022582565,0,0,0.027580133,0,0,0,0,0,0,0,0,0,0.02002587,0,0,0.019316937,0,0.022296373,0,0,0,0.015776441,0,0,0.021521881,0,0,0,0,0,0.097507019,0.031918252,0,0,0.013029907,0,0,0,0,0,0,0,0,0,0,0,0,0.023644699,0,0,0,0,0.020755769,0.035368674,0,0.013050198,0,0,0.031759062,0.027367482,0.014002543,0,0,0,0,0,0,0,0,0,0,0,0.022446224,0,0,0,0,0,0,0,0,0,0,0,0,0.024572791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023446279,0.018735988,0,0,0,0,0,0,0,0,0,0.014282803,0,0,0,0,0,0,0,0,0,0,0.020018658,0,0,0,0,0.047328914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033002631,0,0,0,0,0,0,0,0,0.187742745,0.048209948,0,0.037052772,0,0.031798888,0,0,0,0,0,0,0,0,0,0.036078394,0,0,0,0.030376937,0,0,0,0,0,0.021143023,0.017367948,0,0,0,0,0.055473798,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043245151,0,0,0.02957003,0,0,0,0,0,0,0,0,0,0,0,0,0.154045951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023824761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071118883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062059309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112734336,0,0,0,0,0,0,0,0
0,0.125994337,0,0,0,0,0.00794751,0.022972871,0,0.03002763,0,0,0,0,0,0,0.011735458,0,0,0.019613714,0,0,0,0.032308342,0,0,0.029496361,0,0,0,0,0,0,0,0,0,0.022017032,0,0,0.026358595,0,0.132099079,0,0,0,0.035359769,0,0,0.021035527,0,0,0,0,0,0.010332809,0.016829689,0.073990041,0,0.021394474,0,0,0,0,0,0,0,0,0,0.02408453,0,0,0,0,0,0,0,0.019856099,0.01131043,0,0.019659139,0,0,0.023707439,0.018454746,0.022044104,0,0,0,0,0,0,0,0,0,0,0,0.024143694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025508145,0,0,0,0,0.021706638,0,0,0,0,0,0,0,0,0,0.026462495,0,0,0,0,0,0,0,0,0.05723673,0,0.024900819,0.0551995,0,0,0,0.012803297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002358981,0,0,0,0,0,0,0,0,0.007143651,0.009795904,0,0.009722469,0,0.023056841,0,0,0,0,0,0,0,0,0,0.014830661,0,0,0,0.017420081,0,0,0,0,0,0.020404872,0.020930027,0,0,0,0,0.008887624,0,0,0
0,0.032303856,0,0,0,0,0.016253977,0.019629524,0.037638146,0,0,0,0,0,0,0,0.020913453,0,0,0.018748715,0,0.02885494,0,0.025932435,0,0,0.028144412,0,0,0,0,0,0,0,0,0,0.02886178,0,0,0.02172889,0,0.04260401,0,0,0,0.025393226,0,0,0.027269807,0,0,0,0,0,0.020853392,0.039618548,0.030414121,0,0.018442356,0,0,0,0,0,0,0,0,0,0,0,0,0.024861358,0,0,0,0,0.022134452,0.022135508,0,0.017786601,0,0,0.029877252,0.039411177,0.020485159,0,0,0,0,0,0,0,0,0,0,0,0.036256496,0,0,0,0,0,0,0,0,0,0,0,0,0.022765038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024067172,0,0,0,0.022024787,0.019617254,0,0,0,0,0,0,0,0,0,0.021951122,0,0,0,0,0,0,0,0,0.032934494,0,0.021644351,0.031371239,0,0,0,0.031753733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004998795,0,0,0,0,0,0,0,0,0.015181423,0.019108509,0,0.018968479,0,0.028184593,0,0,0,0,0,0,0,0,0,0.026410178,0,0,0,0.032995594,0,0,0,0,0,0.022223693,0.01850934,0,0,0,0,0.020893954,0,0,0
