"","Code","Country.Name","zoo_EID_counts_binom","zoo_EID_counts_pois","Ad_zoo_EID_counts_pois","notzoo_EID_counts_binom","notzoo_EID_counts_pois","Ad_notzoo_EID_counts_pois","Agricultural_land","GDP","Population","Population_density","Popolation_growth","Precipitation","Livestock_density","Forest_coverage","Temperature","Aves_richness","Mammalian_richness","Im_counts","Ex_counts","Year","RE","RB","Im_counts_scaled","Ex_counts_scaled","Mammalian_richness_scaled","Aves_richness_scaled","Temperature_scaled","Livestock_density_scaled","Precipitation_scaled","Population_density_scaled","GDP_scaled","GDP_p_c","GDP_p_scaled","Popolation_growth_scaled","Forest_coverage_scaled","Agricultural_land_scaled"
"1",1,"Afghanistan",0,0,0,0,0,0,58.33524984,NA,12157386,18.63972218,2.393287152,327,0.16,NA,12.02,507,141,0,0,1975,22,1.312985986,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.857142363,-0.262356182,-1.096218801,-0.196131929,NA,NA,NA,0.370662906,NA,0.931955525
"2",1,"Afghanistan",0,0,0,0,0,0,58.33524984,NA,12425267,19.05043773,2.179517436,327,0.17,NA,12.16,507,141,0,0,1976,22,1.312985986,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.840773874,-0.259028628,-1.096218801,-0.195883559,NA,NA,NA,0.254288473,NA,0.931955525
"3",1,"Afghanistan",0,0,0,0,0,0,58.33831624,NA,12687301,19.45218865,2.086951126,327,0.16,NA,13.18,507,141,0,1,1977,22,1.312985986,-0.158907813,-0.181950856,-0.063934157,0.000542611,-0.72151774,-0.262356182,-1.096218801,-0.195640611,NA,NA,NA,0.203896153,NA,0.932094162
"4",1,"Afghanistan",0,0,0,0,0,0,58.33831624,NA,12938862,19.83788234,1.96337689,327,0.16,NA,12.8,507,141,0,0,1978,22,1.312985986,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.765946496,-0.262356182,-1.096218801,-0.195407373,NA,NA,NA,0.13662338,NA,0.932094162
"5",1,"Afghanistan",0,0,0,0,0,0,58.33678304,NA,12986369,19.91072014,0.366492805,327,0.16,NA,12.64,507,141,0,0,1979,22,1.312985986,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.78465334,-0.262356182,-1.096218801,-0.195363326,NA,NA,NA,-0.732706867,NA,0.932024843
"6",1,"Afghanistan",0,0,0,0,0,0,58.33678304,NA,12486631,19.1445211,-3.924171694,327,0.16,NA,12.98,507,141,0,7,1980,22,1.312985986,-0.158907813,-0.181809893,-0.063934157,0.000542611,-0.744901296,-0.262356182,-1.096218801,-0.195826665,NA,NA,NA,-3.068508485,NA,0.932024843
"7",1,"Afghanistan",0,0,0,0,0,0,58.34291584,NA,11155195,17.10316146,-11.27532433,327,0.16,NA,13.04,507,141,0,0,1981,22,1.312985986,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.737886229,-0.262356182,-1.096218801,-0.197061123,NA,NA,NA,-7.07041407,NA,0.932302116
"8",1,"Afghanistan",0,0,0,0,0,0,58.34444904,NA,10088289,15.46737961,-10.05300625,327,0.16,NA,11.99,507,141,0,14,1982,22,1.312985986,-0.158907813,-0.181645437,-0.063934157,0.000542611,-0.860649896,-0.262356182,-1.096218801,-0.198050318,NA,NA,NA,-6.404994402,NA,0.932371435
"9",1,"Afghanistan",0,0,0,0,0,0,58.34444904,NA,9951449,15.25757632,-1.365707744,327,0.14,NA,12.88,507,141,10,0,1983,22,1.312985986,-0.158708106,-0.18197435,-0.063934157,0.000542611,-0.756593074,-0.26901129,-1.096218801,-0.198177191,NA,NA,NA,-1.675702258,NA,0.932371435
"10",1,"Afghanistan",0,0,0,0,0,0,58.34444904,NA,10243686,15.70563452,2.894334707,327,0.13,NA,12.47,507,141,0,0,1984,22,1.312985986,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.804529363,-0.272338845,-1.096218801,-0.19790624,NA,NA,NA,0.643428975,NA,0.932371435
"11",1,"Afghanistan",0,0,0,0,0,0,58.34444904,NA,10512221,16.11735277,2.587696933,327,0.12,NA,13,507,141,8,1,1985,22,1.312985986,-0.158748047,-0.181950856,-0.063934157,0.000542611,-0.74256294,-0.275666399,-1.096218801,-0.197657264,NA,NA,NA,0.476497954,NA,0.932371435
"12",1,"Afghanistan",0,0,0,0,0,0,58.34444904,NA,10448442,16.01956672,-0.608560873,327,0.1,NA,12.41,507,141,0,0,1986,22,1.312985986,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.811544429,-0.282321507,-1.096218801,-0.197716398,NA,NA,NA,-1.263517878,NA,0.932371435
"13",1,"Afghanistan",0,0,0,0,0,0,58.33065023,NA,10322758,15.82686782,-1.210190398,327,0.1,NA,13.18,507,141,0,2,1987,22,1.312985986,-0.158907813,-0.181927363,-0.063934157,0.000542611,-0.72151774,-0.282321507,-1.096218801,-0.197832927,NA,NA,NA,-1.591039924,NA,0.93174757
"14",1,"Afghanistan",0,0,0,0,0,0,58.32298422,NA,10383460,15.91993622,0.586318312,327,0.1,NA,13.65,507,141,0,0,1988,22,1.312985986,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.666566385,-0.282321507,-1.096218801,-0.197776647,NA,NA,NA,-0.613035712,NA,0.931400978
"15",1,"Afghanistan",0,0,0,0,0,0,58.32298422,NA,10673168,16.36411695,2.751877293,327,0.09,NA,12.39,507,141,0,5,1989,22,1.312985986,-0.158907813,-0.181856881,-0.063934157,0.000542611,-0.813882785,-0.285649061,-1.096218801,-0.19750804,NA,NA,NA,0.565876359,NA,0.931400978
"16",1,"Afghanistan",0,0,0,0,0,0,58.32298422,NA,10694796,16.39727703,0.202433956,327,0.09,1.85,13.21,507,141,0,0,1990,22,1.312985986,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.718010207,-0.285649061,-1.096218801,-0.197487988,NA,NA,NA,-0.822019123,-1.249995139,0.931400978
"17",1,"Afghanistan",0,0,0,0,0,0,58.30765221,NA,10745167,16.47450593,0.469880407,327,0.09,1.85,12.63,507,141,2,0,1991,22,1.312985986,-0.158867872,-0.18197435,-0.063934157,0.000542611,-0.785822518,-0.285649061,-1.096218801,-0.197441285,NA,NA,NA,-0.676423527,-1.249995139,0.930707795
"18",1,"Afghanistan",0,0,0,0,0,0,58.30765221,NA,12057433,18.4864741,11.52252442,327,0.08,1.85,12.25,507,141,0,2,1992,22,1.312985986,-0.158907813,-0.181927363,-0.063934157,0.000542611,-0.830251274,-0.288976615,-1.096218801,-0.196224601,NA,NA,NA,5.34054279,-1.249995139,0.930707795
"19",1,"Afghanistan",0,0,0,0,0,0,58.16046487,NA,14003760,21.47058553,14.96445487,327,0.08,1.85,12.71,507,141,0,0,1993,22,1.312985986,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.776469096,-0.288976615,-1.096218801,-0.194420039,NA,NA,NA,7.21430074,-1.249995139,0.924053237
"20",1,"Afghanistan",0,0,0,0,0,0,57.97494749,NA,15455555,23.69647977,9.864262066,327,0.09,1.85,12.84,507,141,0,0,1994,22,1.312985986,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.761269785,-0.285649061,-1.096218801,-0.193073989,NA,NA,NA,4.43779873,-1.249995139,0.915665721
"21",1,"Afghanistan",0,0,0,0,0,0,57.8829554,NA,16418912,25.17350015,6.046535552,327,0.09,1.85,12.74,507,141,0,0,1995,22,1.33991826,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.772961563,-0.285649061,-1.096218801,-0.1921808,NA,NA,NA,2.359460568,-1.249995139,0.911506623
"22",1,"Afghanistan",0,0,0,0,0,0,57.8814222,NA,17106595,26.22785674,4.10302205,327,0.11,1.85,12.48,507,141,0,0,1996,22,1.286053712,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.803360185,-0.278993953,-1.096218801,-0.191543206,NA,NA,NA,1.301428186,-1.249995139,0.911437304
"23",1,"Afghanistan",0,0,0,0,0,0,57.93968385,NA,17788819,27.27384358,3.910605219,327,0.11,1.85,12.5,507,141,0,0,1997,22,1.236731904,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.801021829,-0.278993953,-1.096218801,-0.190910674,NA,NA,NA,1.196678083,-1.249995139,0.9140714
"24",1,"Afghanistan",0,0,0,0,0,0,58.05774037,NA,18493132,28.35369732,3.882930605,327,0.14,1.85,13.14,507,141,0,1,1998,22,1.189630832,-0.158907813,-0.181950856,-0.063934157,0.000542611,-0.726194451,-0.26901129,-1.096218801,-0.190257661,NA,NA,NA,1.181612256,-1.249995139,0.91940891
"25",1,"Afghanistan",0,0,0,0,0,0,57.8829554,NA,19262847,29.53382549,4.077879485,327,0.15,1.85,13.8,507,141,0,0,1999,22,1.142094935,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.649028718,-0.265683736,-1.096218801,-0.18954401,NA,NA,NA,1.287740785,-1.249995139,0.911506623
"26",1,"Afghanistan",0,0,0,0,0,0,57.8829554,NA,19542982,29.96332889,1.443803024,327,0.12,1.85,13.44,507,141,0,0,2000,22,1.125723802,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.691119118,-0.275666399,-1.096218801,-0.189284279,NA,NA,NA,-0.146228257,-1.249995139,0.911506623
"27",1,"Afghanistan",0,0,0,0,0,0,57.8829554,NA,19688632,30.18663968,0.742516834,327,0.1,1.85,13.75,507,141,0,0,2001,22,1.117396069,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.654874607,-0.282321507,-1.096218801,-0.189149238,NA,NA,NA,-0.528002552,-1.249995139,0.911506623
"28",1,"Afghanistan",0,0,0,0,0,0,57.8829554,7555180544,21000256,32.19762354,6.449321478,327,0.13,1.85,13.59,507,141,5,0,2002,22,1.047606277,-0.15880796,-0.18197435,-0.063934157,0.000542611,-0.673581451,-0.272338845,-1.096218801,-0.187933149,-0.221967645,359.7661164,-0.625689496,2.578733834,-1.249995139,0.911506623
"29",1,"Afghanistan",0,0,0,0,0,0,58.12366803,8222475079,22645130,34.71954679,7.541018965,327,0.13,1.85,13.07,507,141,0,0,2003,22,0.971511314,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.734378696,-0.272338845,-1.096218801,-0.186408083,-0.221325062,363.1012531,-0.625512626,3.173044752,-1.249995139,0.922389598
"30",1,"Afghanistan",0,0,0,0,0,0,58.12520123,8338750578,23553551,36.11233921,3.933177688,327,0.13,1.85,13.84,507,141,0,152,2004,22,0.93404175,-0.158907813,-0.178403292,-0.063934157,0.000542611,-0.644352007,-0.272338845,-1.096218801,-0.185565829,-0.221213092,354.0336902,-0.6259935,1.208966345,-1.249995139,0.922458916
"31",1,"Afghanistan",0,0,0,0,0,0,58.12366803,9275168487,24411191,37.42727412,3.576508004,327,0.14,1.85,13.12,507,141,0,0,2005,22,0.901225999,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.728532807,-0.26901129,-1.096218801,-0.184770657,-0.220311352,379.9555903,-0.624618803,1.014798373,-1.249995139,0.922389598
"32",1,"Afghanistan",0,0,0,0,0,0,58.12366803,9772076665,25442944,39.00915935,4.139678035,327,0.14,1.85,13.85,507,141,46,46,2006,22,0.864679811,-0.15798916,-0.180893635,-0.063934157,0.000542611,-0.643182829,-0.26901129,-1.096218801,-0.183814054,-0.219832845,384.0780636,-0.624400179,1.321383395,-1.249995139,0.922389598
"33",1,"Afghanistan",0,0,0,0,0,0,58.12366803,11123195212,25903301,39.71497938,1.793195727,327,0.13,1.85,13.45,507,141,25,29,2007,22,0.849312603,-0.158408545,-0.18129303,-0.063934157,0.000542611,-0.68994994,-0.272338845,-1.096218801,-0.183387228,-0.218531761,429.4122673,-0.621996003,0.043978188,-1.249995139,0.922389598
"34",1,"Afghanistan",0,0,0,0,0,0,58.12366803,11559778824,26427199,40.51822057,2.002333262,327,0.16,1.85,13.6,507,141,2,0,2008,22,0.832475663,-0.158867872,-0.18197435,-0.063934157,0.000542611,-0.672412273,-0.262356182,-1.096218801,-0.182901489,-0.218111345,437.4197517,-0.621571348,0.157830901,-1.249995139,0.922389598
"35",1,"Afghanistan",0,0,0,0,0,0,58.12366803,14032476596,27385307,41.98719317,3.561288374,327,0.16,1.85,13.65,507,141,0,0,2009,22,0.803350497,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.666566385,-0.262356182,-1.096218801,-0.182013167,-0.215730216,512.408957,-0.6175945,1.006512935,-1.249995139,0.922389598
"36",1,"Afghanistan",0,0,0,0,0,0,58.12520123,16047882833,28189672,43.22044677,2.894904104,327,0.18,1.85,13.98,507,141,0,5,2010,22,0.780427669,-0.158907813,-0.181856881,-0.063934157,0.000542611,-0.627983518,-0.255701074,-1.096218801,-0.18126739,-0.213789444,569.2823539,-0.614578374,0.64373895,-1.249995139,0.922458916
"37",1,"Afghanistan",0,0,0,0,0,0,58.12366803,16116303750,29249157,44.84485074,3.689508302,327,0.18,1.85,13.52,507,141,0,0,2011,22,0.75215843,-0.158907813,-0.18197435,-0.063934157,0.000542611,-0.681765696,-0.255701074,-1.096218801,-0.180285075,-0.213723557,551.0006237,-0.615547896,1.076314784,-1.249995139,0.922389598
"38",1,"Afghanistan",0,0,0,0,0,0,58.12366803,18171501072,30466479,46.71125063,4.077627729,327,0.18,1.85,12.89,507,141,6,0,2012,22,0.722105104,-0.158787989,-0.18197435,-0.063934157,0.000542611,-0.755423896,-0.255701074,-1.096218801,-0.179156419,-0.211744468,596.44244,-0.613138013,1.287603731,-1.249995139,0.922389598
"39",1,"Afghanistan",0,0,0,0,0,0,58.12366803,19189240448,31541209,48.35902826,3.466788304,327,0.17,1.85,13.86,507,141,8,0,2013,22,0.697500213,-0.158748047,-0.18197435,-0.063934157,0.000542611,-0.642013651,-0.259028628,-1.096218801,-0.17815997,-0.210764417,608.3863319,-0.612504602,0.955067892,-1.249995139,0.922389598
"40",2,"Albania",0,0,0,0,0,0,39.41605839,NA,2404831,87.76755474,2.30115381,1485,0.56,NA,11.47,317,92,0,0,1975,2,0.629350818,-0.158907813,-0.18197435,-0.439937278,-0.551020998,-0.921447141,-0.129254017,0.334981916,-0.154328713,NA,NA,NA,0.320506291,NA,0.076590816
"41",2,"Albania",0,0,0,0,0,0,39.23357664,NA,2458526,89.72722628,2.208235255,1485,0.59,NA,10.88,317,92,0,0,1976,2,0.629350818,-0.158907813,-0.18197435,-0.439937278,-0.551020998,-0.99042863,-0.119271354,0.334981916,-0.153143653,NA,NA,NA,0.269922212,NA,0.068340545
"42",2,"Albania",0,0,0,0,0,0,40.47445255,NA,2513546,91.73525547,2.213252179,1485,0.58,NA,11.95,317,92,0,0,1977,2,0.629350818,-0.158907813,-0.18197435,-0.439937278,-0.551020998,-0.865326607,-0.122598908,0.334981916,-0.151929351,NA,NA,NA,0.272653383,NA,0.124442386
"43",2,"Albania",0,0,0,0,0,0,40.65693431,NA,2566266,93.65934307,2.075741895,1485,0.6,NA,11.08,317,92,0,0,1978,2,0.629350818,-0.158907813,-0.18197435,-0.439937278,-0.551020998,-0.967045074,-0.1159438,0.334981916,-0.15076581,NA,NA,NA,0.197793943,NA,0.132692657
"44",2,"Albania",0,0,0,0,0,0,40.76642336,NA,2617832,95.54131387,1.98945702,1485,0.62,NA,11.92,317,92,0,182,1979,2,0.629350818,-0.158907813,-0.177698478,-0.439937278,-0.551020998,-0.868834141,-0.109288692,0.334981916,-0.149627739,NA,NA,NA,0.150821183,NA,0.137642819
"45",2,"Albania",0,0,0,0,0,0,40.80291971,4650626391,2671997,97.51813869,2.047963861,1485,0.66,NA,11,317,92,0,0,1980,2,0.629350818,-0.158907813,-0.18197435,-0.439937278,-0.551020998,-0.976398497,-0.095978475,0.334981916,-0.148432307,-0.224764638,1740.505843,-0.552465732,0.182671815,NA,0.139292874
"46",2,"Albania",0,0,0,0,0,0,40.72992701,4917834422,2726056,99.49109489,2.002974306,1485,0.66,NA,11.49,317,92,0,84,1981,2,0.629350818,-0.158907813,-0.180000871,-0.439937278,-0.551020998,-0.919108785,-0.095978475,0.334981916,-0.147239214,-0.224507325,1804.010784,-0.549097921,0.15817988,NA,0.135992765
"47",2,"Albania",0,0,0,0,0,0,40.65693431,5062841531,2784278,101.6159854,2.113271783,1485,0.69,NA,11.89,317,92,0,0,1982,2,0.629350818,-0.158907813,-0.18197435,-0.439937278,-0.551020998,-0.872341674,-0.085995813,0.334981916,-0.145954243,-0.224367688,1818.367825,-0.548336535,0.218224898,NA,0.132692657
"48",2,"Albania",0,0,0,0,0,0,40.51094891,5118782804,2843960,103.7941606,2.120885334,1485,0.72,NA,11.51,317,92,0,324,1983,2,0.629350818,-0.158907813,-0.174362358,-0.439937278,-0.551020998,-0.91677043,-0.076013151,0.334981916,-0.144637049,-0.224313819,1799.878621,-0.549317059,0.222369651,NA,0.126092441
"49",2,"Albania",0,0,0,0,0,0,40.62043796,5054716290,2904429,106.0010584,2.103936618,1485,0.7,NA,11.3,317,92,0,156,1984,2,0.629350818,-0.158907813,-0.178309317,-0.439937278,-0.551020998,-0.941323163,-0.082668259,0.334981916,-0.143302487,-0.224375513,1740.347686,-0.55247412,0.213142912,NA,0.131042603
"50",2,"Albania",0,0,0,0,0,0,40.58394161,5144722791,2964762,108.2029927,2.055994609,1485,0.7,NA,11.63,317,92,34,0,1985,2,0.629350818,-0.158228808,-0.18197435,-0.439937278,-0.551020998,-0.902740296,-0.082668259,0.334981916,-0.141970926,-0.224288839,1735.290317,-0.552742323,0.187043686,NA,0.129392549
"51",2,"Albania",0,0,0,0,0,0,40.54744526,5434743325,3022635,110.315146,1.933220811,1485,0.71,NA,11.8,317,92,0.25,0,1986,2,0.629350818,-0.158902821,-0.18197435,-0.439937278,-0.551020998,-0.882864274,-0.079340705,0.334981916,-0.140693657,-0.224009559,1798.015085,-0.549415887,0.120206665,NA,0.127742495
"52",2,"Albania",0,0,0,0,0,0,40.54744526,5391926099,3083605,112.5403285,1.997039956,1485,0.77,NA,11.63,317,92,0,0,1987,2,0.629350818,-0.158907813,-0.18197435,-0.439937278,-0.551020998,-0.902740296,-0.05937538,0.334981916,-0.139348037,-0.22405079,1748.578725,-0.552037609,0.15494927,NA,0.127742495
"53",2,"Albania",0,0,0,0,0,0,40.76642336,5315358610,3142336,114.6837956,1.886710529,1485,0.78,NA,11.99,317,92,0,0,1988,2,0.629350818,-0.158907813,-0.18197435,-0.439937278,-0.551020998,-0.860649896,-0.056047826,0.334981916,-0.138051833,-0.224124522,1691.530953,-0.555062982,0.094886859,NA,0.137642819
"54",2,"Albania",0,0,0,0,0,0,40.51094891,5838206463,3227943,117.8081387,2.687861989,1485,0.8,NA,11.58,317,92,3,0,1989,2,0.629350818,-0.158847901,-0.18197435,-0.439937278,-0.551020998,-0.908586185,-0.049392718,0.334981916,-0.136162469,-0.223621037,1808.646083,-0.548852101,0.531026967,NA,0.126092441
"55",2,"Albania",0,0,0,0,0,0,40.91240876,5279160820,3286542,119.9467883,1.799085593,1485,0.78,28.79,12.31,317,92,6,0,1990,2,0.629350818,-0.158787989,-0.18197435,-0.439937278,-0.551020998,-0.823236207,-0.056047826,0.334981916,-0.134869178,-0.22415938,1606.296472,-0.55958316,0.047184582,-0.173595222,0.144243036
"56",2,"Albania",0,0,0,0,0,0,41.13138686,3800882729,3266790,119.2259124,-0.602809679,1485,0.75,28.72,11.27,317,92,0,0,1991,2,0.629350818,-0.158907813,-0.18197435,-0.439937278,-0.551020998,-0.944830696,-0.066030488,0.334981916,-0.135305108,-0.225582914,1163.491602,-0.583066108,-1.260386976,-0.176392104,0.154143361
"57",2,"Albania",0,0,0,0,0,0,41.13138686,3527709071,3247039,118.505073,-0.606434726,1485,0.76,28.65,11.85,317,92,0,0,1992,2,0.629350818,-0.158907813,-0.18197435,-0.439937278,-0.551020998,-0.877018385,-0.062702934,0.334981916,-0.135741017,-0.225845972,1086.438774,-0.587152395,-1.262360421,-0.179188986,0.154143361
"58",2,"Albania",0,0,0,0,0,0,41.09489051,3864937304,3227287,117.7841971,-0.610165793,1485,0.76,28.57,11.81,317,92,3,0,1993,2,0.629350818,-0.158847901,-0.18197435,-0.439937278,-0.551020998,-0.881695096,-0.062702934,0.334981916,-0.136176947,-0.225521232,1197.580911,-0.581258275,-1.264391583,-0.182385422,0.152493306
"59",2,"Albania",0,0,0,0,0,0,41.09489051,4185837893,3207536,117.0633577,-0.613880507,1485,0.95,28.5,12.79,317,92,0,0,1994,2,0.629350818,-0.158907813,-0.18197435,-0.439937278,-0.551020998,-0.767115674,0.000520594,0.334981916,-0.136612856,-0.225212215,1305.001064,-0.57556154,-1.266413842,-0.185182304,0.152493306
"60",2,"Albania",0,0,0,0,0,0,41.13138686,4743489169,3187784,116.3424818,-0.617703658,1485,0.96,28.43,11.62,317,92,1,0,1995,2,0.627395081,-0.158887842,-0.18197435,-0.439937278,-0.551020998,-0.903909474,0.003848149,0.334981916,-0.137048786,-0.224675214,1488.020885,-0.565855583,-1.268495133,-0.187979185,0.154143361
"61",2,"Albania",0,0,0,0,0,0,41.27737226,5175146657,3168033,115.6216423,-0.621511399,1485,0.87,28.36,11.36,317,92,0,0,1996,2,0.631306555,-0.158907813,-0.18197435,-0.439937278,-0.551020998,-0.934308096,-0.026099839,0.334981916,-0.137484695,-0.224259542,1633.552004,-0.558137737,-1.270568035,-0.190776067,0.160743577
"62",2,"Albania",0,0,0,0,0,0,41.42335766,4610021466,3148281,114.9007664,-0.625430097,1485,0.82,28.29,11.6,317,92,1,1,1997,2,0.635267309,-0.158887842,-0.181950856,-0.439937278,-0.551020998,-0.90624783,-0.042737609,0.334981916,-0.137920625,-0.224803739,1464.297966,-0.567113663,-1.272701341,-0.193572949,0.167343794
"63",2,"Albania",0,0,0,0,0,0,41.56934307,5017059797,3128530,114.179927,-0.629334393,1485,0.76,28.22,12.22,317,92,0,4,1998,2,0.639277872,-0.158907813,-0.181880375,-0.439937278,-0.551020998,-0.833758807,-0.062702934,0.334981916,-0.138356534,-0.224411775,1603.647655,-0.559723633,-1.274826807,-0.196369831,0.173944011
"64",2,"Albania",0,0,0,0,0,0,41.78832117,5663799124,3108778,113.4590511,-0.633352274,1485,0.81,28.15,12.49,317,92,0,0,1999,2,0.643339602,-0.158907813,-0.18197435,-0.439937278,-0.551020998,-0.802191007,-0.046065163,0.334981916,-0.138792464,-0.223788985,1821.873136,-0.54815064,-1.277014108,-0.199166712,0.183844335
"65",2,"Albania",0,0,0,0,0,0,41.75182482,6057218878,3089027,112.7382117,-0.637356834,1485,0.81,28.08,12.77,317,92,0,0,2000,2,0.647453065,-0.158907813,-0.18197435,-0.439937278,-0.551020998,-0.769454029,-0.046065163,0.334981916,-0.139228373,-0.223410135,1960.882465,-0.540778659,-1.279194156,-0.201963594,0.182194281
"66",2,"Albania",0,0,0,0,0,0,41.56934307,6559562976,3060173,111.685146,-0.938470428,1485,0.79,28.12,12.5,317,92,0,1,2001,2,0.653557822,-0.158907813,-0.181950856,-0.439937278,-0.551020998,-0.801021829,-0.052720272,0.334981916,-0.139865186,-0.222926393,2143.526845,-0.531092613,-1.443117861,-0.200365376,0.173944011
"67",2,"Albania",0,0,0,0,0,0,41.60583942,6857139136,3051010,111.3507299,-0.299876697,1485,0.76,28.17,12.58,317,92,0,0,2002,2,0.655520631,-0.158907813,-0.18197435,-0.439937278,-0.551020998,-0.791668407,-0.062702934,0.334981916,-0.140067415,-0.222639837,2247.498086,-0.525578782,-1.095472812,-0.198367603,0.175594065
"68",2,"Albania",0,0,0,0,0,0,40.91240876,7236245499,3039616,110.9348905,-0.374149169,1485,0.74,28.22,12.44,317,92,0,0,2003,2,0.65797785,-0.158907813,-0.18197435,-0.439937278,-0.551020998,-0.808036896,-0.069358042,0.334981916,-0.140318883,-0.22227477,2380.644627,-0.518517718,-1.13590612,-0.196369831,0.144243036
"69",2,"Albania",0,0,0,0,0,0,40.94890511,7635300407,3026939,110.4722263,-0.417931378,1485,0.74,28.26,12.13,317,92,4,0,2004,2,0.6607335,-0.15882793,-0.18197435,-0.439937278,-0.551020998,-0.844281407,-0.069358042,0.334981916,-0.140598667,-0.221890492,2522.449381,-0.51099749,-1.159740786,-0.194771612,0.14589309
"70",2,"Albania",0,0,0,0,0,0,39.30656934,8057259500,3011487,109.9082847,-0.511790116,1485,0.76,28.31,11.69,317,92,10,1,2005,2,0.664123737,-0.158708106,-0.181950856,-0.439937278,-0.551020998,-0.89572523,-0.062702934,0.334981916,-0.140939696,-0.221484159,2675.508644,-0.50288041,-1.210836693,-0.19277384,0.071640654
"71",2,"Albania",0,0,0,0,0,0,40.87591241,8532852056,2992547,109.2170438,-0.630911245,1485,0.72,28.36,12.12,317,92,0,0,2006,2,0.668327014,-0.158907813,-0.18197435,-0.439937278,-0.551020998,-0.845450585,-0.076013151,0.334981916,-0.141357705,-0.221026179,2851.367767,-0.493554201,-1.275685232,-0.190776067,0.142592982
"72",2,"Albania",0,0,0,0,0,0,40.83941606,9043394739,2970017,108.394781,-0.755718755,1485,0.7,28.4,12.78,317,92,1,0,2007,2,0.673396819,-0.158887842,-0.18197435,-0.439937278,-0.551020998,-0.768284851,-0.082668259,0.334981916,-0.141854947,-0.220534543,3044.896625,-0.483290926,-1.343629389,-0.189177849,0.140942928
"73",2,"Albania",0,0,0,0,0,0,43.10218978,9721653091,2947314,107.5662044,-0.767342959,1485,0.62,28.45,12.88,317,92,2,0,2008,2,0.678583958,-0.158867872,-0.18197435,-0.439937278,-0.551020998,-0.756593074,-0.109288692,0.334981916,-0.142356006,-0.219881401,3298.478917,-0.469842881,-1.349957508,-0.187180076,0.243246284
"74",2,"Albania",0,0,0,0,0,0,43.84306569,10047745466,2927519,106.8437591,-0.673894046,1485,0.57,28.5,12.72,317,92,2,0,2009,2,0.683172338,-0.158867872,-0.18197435,-0.439937278,-0.551020998,-0.775299918,-0.125926463,0.334981916,-0.142792886,-0.219567385,3432.170881,-0.462752893,-1.299084707,-0.185182304,0.276742383
"75",2,"Albania",0,0,0,0,0,0,43.84306569,10420209176,2913021,106.314635,-0.496461963,1485,0.57,28.54,12.63,317,92,0,6,2010,2,0.686572462,-0.158907813,-0.181833387,-0.439937278,-0.551020998,-0.785822518,-0.125926463,0.334981916,-0.14311286,-0.219208714,3577.114335,-0.455066212,-1.202492175,-0.183584085,0.276742383
"76",2,"Albania",0,0,0,0,0,0,43.83211679,10685445820,2905195,106.0290146,-0.269017332,1485,0.58,28.59,12.43,317,92,0,4,2011,2,0.688421948,-0.158907813,-0.181880375,-0.439937278,-0.551020998,-0.809206074,-0.122598908,0.334981916,-0.143285581,-0.2189533,3678.047711,-0.449713486,-1.078673234,-0.181586313,0.276247367
"77",2,"Albania",0,0,0,0,0,0,43.84306569,10836884532,2900401,105.8540511,-0.16515104,1485,0.62,28.65,12.92,317,92,0,0,2012,2,0.689559823,-0.158907813,-0.18197435,-0.439937278,-0.551020998,-0.751916363,-0.109288692,0.334981916,-0.143391386,-0.218807469,3736.34009,-0.446622109,-1.022129299,-0.179188986,0.276742383
"78",2,"Albania",0,0,0,0,0,0,43.33211679,10945472016,2895092,105.660292,-0.183211385,1485,0.63,28.7,12.93,317,92,0,1,2013,2,0.690824333,-0.158907813,-0.181950856,-0.439937278,-0.551020998,-0.750747185,-0.105961138,0.334981916,-0.143508556,-0.218702903,3780.699203,-0.444269644,-1.031961199,-0.177191213,0.253641625
"79",3,"Algeria",0,0,0,0,0,0,18.37018314,45377624714,15724692,6.602186637,3.699395628,89,0.05,NA,22.6,388,115,0,0,1975,22,0.765774215,-0.158907813,-0.18197435,-0.263446017,-0.344910386,0.37984773,-0.298959278,-1.390368862,-0.203411308,-0.185545839,2885.756027,-0.491730514,1.081697361,NA,-0.874924422
